Num_Acc,catr,circ,nbv,prof,plan,larrout,surf,infra,situ,vma
202300034862,3,2,2.0,1,1,-1.0,1,0,1,80
202300034863,3,2,1.0,1,1,3.5,1,0,1,50
202300034864,4,2,2.0,1,3,-1.0,1,0,1,50
202300034865,3,2,2.0,1,3,-1.0,1,0,1,50
202300034866,3,2,2.0,1,1,7.0,1,0,1,50
202300034866,3,2,2.0,2,1,7.0,1,5,1,70
202300034867,3,2,2.0,2,3,5.5,1,0,1,80
202300034868,3,2,2.0,1,3,7.0,1,0,3,-1
202300034869,3,3,0.0,1,1,0.0,1,9,3,70
202300034870,3,1,1.0,2,1,3.0,1,9,1,50
202300034871,2,3,0.0,1,1,0.0,1,0,1,110
202300034872,3,2,2.0,1,1,5.5,1,0,1,80
202300034873,3,4,0.0,1,1,0.0,1,5,3,70
202300034874,4,2,2.0,1,1,-1.0,1,0,1,50
202300034875,3,2,2.0,1,2,7.0,1,0,1,90
202300034876,7,2,3.0,2,1,10.5,1,0,1,50
202300034877,3,2,2.0,2,1,5.5,1,0,1,80
202300034877,3,2,1.0,1,1,4.0,1,0,1,80
202300034878,3,2,2.0,1,4,7.0,1,0,8,20
202300034879,3,2,2.0,1,1,7.0,1,0,1,80
202300034879,3,2,-1.0,1,1,-1.0,1,0,1,-1
202300034880,3,2,2.0,2,2,4.0,1,0,1,80
202300034881,3,2,2.0,1,1,7.0,1,0,1,50
202300034882,3,2,2.0,1,1,4.0,9,0,1,80
202300034883,3,2,2.0,1,3,5.5,1,0,3,80
202300034884,3,2,2.0,1,1,7.0,1,0,1,80
202300034885,3,2,2.0,1,3,7.0,1,0,3,90
202300034886,3,2,2.0,1,1,-1.0,1,0,3,80
202300034887,3,2,2.0,2,1,5.5,1,0,3,90
202300034888,3,2,2.0,1,1,7.0,1,0,3,90
202300034889,3,2,2.0,1,2,-1.0,1,0,1,50
202300034890,3,2,2.0,1,1,7.0,1,0,8,90
202300034891,3,2,2.0,1,1,7.0,1,0,1,80
202300034892,3,2,2.0,1,1,7.0,1,0,1,80
202300034892,3,2,2.0,1,1,-1.0,1,0,1,50
202300034893,3,2,2.0,3,2,4.0,1,0,1,80
202300034894,3,2,2.0,1,2,-1.0,1,0,1,50
202300034895,3,2,2.0,1,1,-1.0,1,0,2,50
202300034895,3,2,2.0,1,1,-1.0,1,0,1,50
202300034896,1,3,3.0,1,1,14.0,1,0,1,130
202300034897,1,3,3.0,1,1,13.5,1,0,1,130
202300034898,1,3,6.0,1,1,13.5,1,0,1,130
202300034899,2,2,2.0,1,1,-1.0,1,0,1,50
202300034900,4,2,2.0,1,1,-1.0,1,0,1,50
202300034901,2,2,2.0,1,1,-1.0,1,0,1,80
202300034902,3,2,2.0,1,3,5.5,1,0,1,90
202300034903,3,2,2.0,1,1,-1.0,1,5,1,90
202300034903,3,3,2.0,1,1,5.0,1,5,1,90
202300034904,3,2,2.0,2,3,-1.0,1,0,1,80
202300034905,2,2,2.0,4,3,7.0,1,0,1,80
202300034906,4,2,2.0,2,1,-1.0,1,0,1,50
202300034907,3,2,2.0,1,3,7.0,1,0,1,80
202300034908,4,1,1.0,1,1,-1.0,1,0,1,20
202300034909,3,2,2.0,1,4,7.0,1,8,1,80
202300034909,3,2,-1.0,1,4,-1.0,1,8,1,-1
202300034910,2,3,0.0,1,1,0.0,1,0,1,70
202300034911,4,2,2.0,1,1,-1.0,1,0,1,30
202300034912,3,2,2.0,2,1,5.5,1,0,1,70
202300034913,3,2,2.0,1,1,7.0,1,0,1,70
202300034914,3,2,2.0,1,1,7.0,1,0,1,80
202300034915,3,2,2.0,2,2,7.0,1,0,1,80
202300034916,1,3,2.0,1,1,10.0,1,0,3,130
202300034917,3,2,2.0,1,1,5.5,1,0,1,50
202300034917,3,2,-1.0,1,2,-1.0,1,0,1,-1
202300034918,3,2,2.0,2,1,5.0,1,0,1,70
202300034919,3,2,2.0,1,1,7.0,1,0,1,50
202300034919,3,2,-1.0,1,1,-1.0,1,0,1,50
202300034920,3,2,2.0,1,1,-1.0,1,0,1,50
202300034920,3,4,5.0,1,2,-1.0,1,0,1,50
202300034921,3,2,2.0,2,2,7.0,1,0,1,50
202300034922,3,2,2.0,2,1,7.0,1,0,1,50
202300034922,3,2,-1.0,1,1,-1.0,1,0,1,-1
202300034923,4,2,2.0,2,2,-1.0,1,9,1,50
202300034924,4,2,2.0,1,1,-1.0,1,0,1,50
202300034925,1,1,2.0,2,1,10.0,1,0,1,90
202300034926,1,1,3.0,1,1,-1.0,1,3,1,90
202300034927,1,1,3.0,1,1,6.0,1,0,1,110
202300034928,2,1,3.0,1,1,14.0,1,0,1,90
202300034929,1,1,2.0,1,1,-1.0,1,0,1,90
202300034930,2,-1,2.0,1,1,-1.0,1,0,1,110
202300034931,1,3,4.0,1,1,17.0,1,0,1,90
202300034932,1,1,4.0,2,1,-1.0,1,0,1,90
202300034933,1,3,4.0,1,1,17.5,1,0,1,110
202300034934,1,-1,2.0,1,1,10.0,1,0,8,70
202300034935,1,3,4.0,1,1,17.0,1,0,1,90
202300034936,1,3,3.0,1,1,13.5,1,0,1,90
202300034937,1,1,2.0,1,1,-1.0,1,0,1,90
202300034938,1,3,3.0,1,1,-1.0,1,0,1,90
202300034939,4,3,2.0,1,1,-1.0,1,0,4,50
202300034940,1,3,4.0,1,1,-1.0,1,0,1,70
202300034941,3,1,0.0,1,2,-1.0,2,9,1,20
202300034942,4,2,2.0,1,3,-1.0,1,0,1,50
202300034943,4,2,2.0,1,1,-1.0,1,0,1,50
202300034944,4,1,1.0,1,1,-1.0,1,0,4,30
202300034945,3,2,2.0,1,1,-1.0,1,0,1,50
202300034946,4,2,2.0,1,1,-1.0,1,0,1,50
202300034947,4,1,1.0,1,1,-1.0,1,0,1,30
202300034947,4,2,2.0,1,1,-1.0,1,0,1,30
202300034948,7,1,1.0,1,1,-1.0,1,0,1,50
202300034948,7,2,2.0,1,1,-1.0,1,0,1,50
202300034949,4,2,2.0,1,3,-1.0,1,0,1,50
202300034950,4,1,1.0,1,1,-1.0,1,0,1,30
202300034950,4,2,2.0,1,1,-1.0,1,0,1,30
202300034951,4,1,1.0,1,1,-1.0,1,6,1,30
202300034952,3,4,4.0,1,1,-1.0,1,0,1,30
202300034952,3,-1,0.0,1,1,-1.0,1,0,1,30
202300034953,3,2,2.0,2,1,-1.0,1,0,1,50
202300034954,3,1,1.0,1,1,-1.0,1,0,8,50
202300034954,3,3,4.0,1,1,-1.0,1,0,5,50
202300034955,3,1,0.0,2,1,-1.0,1,3,1,50
202300034955,3,1,1.0,2,1,-1.0,1,3,1,50
202300034956,3,2,2.0,1,1,5.0,1,5,1,50
202300034957,3,2,2.0,1,1,-1.0,1,0,1,80
202300034957,3,-1,2.0,1,2,-1.0,1,0,1,-1
202300034958,3,3,4.0,1,1,-1.0,1,0,1,50
202300034959,4,2,2.0,1,1,-1.0,1,0,4,50
202300034960,4,2,2.0,1,1,-1.0,1,6,1,50
202300034961,2,3,2.0,1,1,7.0,1,0,1,70
202300034962,4,3,4.0,2,1,-1.0,1,0,1,50
202300034963,4,2,2.0,1,1,-1.0,1,0,1,50
202300034964,7,1,2.0,1,1,10.5,1,-1,1,50
202300034964,7,1,2.0,1,1,-1.0,1,0,1,50
202300034965,4,2,3.0,1,1,-1.0,1,0,1,50
202300034966,3,2,2.0,1,1,7.0,1,0,1,80
202300034967,3,1,1.0,1,3,-1.0,1,0,8,50
202300034968,4,2,2.0,1,1,-1.0,1,0,1,50
202300034969,4,2,2.0,1,2,-1.0,1,0,1,50
202300034970,4,-1,2.0,2,1,-1.0,1,0,1,50
202300034970,4,2,2.0,1,1,-1.0,1,0,1,50
202300034971,4,2,2.0,1,1,-1.0,1,0,1,50
202300034971,4,1,1.0,1,1,-1.0,1,0,1,50
202300034972,4,2,2.0,1,1,-1.0,1,0,1,50
202300034973,7,3,5.0,1,1,-1.0,1,5,1,50
202300034973,7,2,3.0,1,1,-1.0,1,5,1,50
202300034974,4,2,2.0,1,1,-1.0,1,0,1,50
202300034974,4,2,4.0,1,1,-1.0,1,0,1,50
202300034975,4,2,2.0,1,1,-1.0,1,0,4,30
202300034976,4,-1,5.0,1,1,-1.0,1,0,1,50
202300034977,3,2,2.0,1,1,-1.0,1,0,1,50
202300034977,3,2,-1.0,1,1,-1.0,1,0,1,-1
202300034978,4,2,2.0,1,1,-1.0,1,0,1,50
202300034979,4,1,1.0,3,1,-1.0,1,0,1,30
202300034979,4,2,2.0,2,1,-1.0,1,0,1,50
202300034980,3,3,4.0,1,1,-1.0,1,0,1,50
202300034981,4,1,2.0,1,2,-1.0,1,5,1,50
202300034982,4,2,2.0,1,1,-1.0,1,8,1,30
202300034983,7,1,2.0,1,1,-1.0,1,5,1,50
202300034983,7,3,4.0,1,1,-1.0,1,0,1,50
202300034984,4,-1,2.0,2,1,-1.0,1,0,1,50
202300034985,4,1,1.0,1,1,-1.0,1,0,1,-1
202300034985,4,1,2.0,1,1,-1.0,1,9,1,50
202300034986,3,2,0.0,1,1,-1.0,1,0,1,50
202300034987,4,3,2.0,1,1,-1.0,1,0,1,50
202300034988,4,1,2.0,1,1,-1.0,1,0,1,50
202300034989,4,2,4.0,1,1,-1.0,1,0,1,50
202300034989,4,2,2.0,1,1,-1.0,1,0,1,50
202300034990,3,2,2.0,1,1,-1.0,1,5,1,50
202300034990,3,2,3.0,2,1,-1.0,1,0,1,50
202300034991,3,2,2.0,1,1,4.0,1,0,1,70
202300034992,4,2,2.0,1,1,-1.0,2,6,1,30
202300034993,4,2,2.0,1,1,-1.0,1,5,1,30
202300034994,3,2,2.0,1,2,3.0,1,5,1,80
202300034995,4,2,2.0,1,1,-1.0,2,5,1,30
202300034995,4,2,2.0,2,1,-1.0,2,5,1,50
202300034996,4,2,2.0,1,1,-1.0,1,0,1,20
202300034997,4,2,2.0,1,1,-1.0,2,0,1,50
202300034998,4,3,2.0,1,1,-1.0,1,0,1,30
202300034999,4,2,2.0,2,1,-1.0,2,0,1,50
202300035000,4,2,2.0,1,1,-1.0,2,0,1,50
202300035001,3,2,2.0,1,1,-1.0,1,0,1,90
202300035002,4,1,2.0,1,1,-1.0,1,-1,1,30
202300035003,4,2,3.0,1,1,-1.0,2,5,1,50
202300035003,4,2,2.0,1,1,-1.0,2,-1,1,50
202300035004,4,2,2.0,1,1,-1.0,1,0,1,50
202300035005,4,2,2.0,1,1,-1.0,1,0,1,50
202300035006,7,2,2.0,1,1,-1.0,2,0,1,50
202300035007,2,2,3.0,1,1,-1.0,2,0,3,90
202300035008,3,2,0.0,2,3,-1.0,9,0,1,30
202300035008,3,2,1.0,1,2,-1.0,1,0,1,80
202300035009,2,3,4.0,1,1,-1.0,1,0,3,90
202300035010,2,1,2.0,1,1,-1.0,2,0,1,50
202300035011,4,-1,1.0,1,1,-1.0,1,0,1,50
202300035011,4,2,2.0,2,1,-1.0,1,0,1,50
202300035012,4,2,3.0,1,1,-1.0,1,0,1,50
202300035013,4,1,2.0,1,1,-1.0,1,0,1,50
202300035014,4,2,2.0,1,1,-1.0,2,0,1,50
202300035015,4,2,2.0,1,1,-1.0,2,0,1,50
202300035016,3,2,2.0,1,1,5.5,1,0,1,50
202300035016,3,2,2.0,1,1,5.5,1,2,1,50
202300035017,3,2,2.0,2,1,7.5,1,0,3,80
202300035018,4,2,2.0,1,1,-1.0,1,8,1,50
202300035019,4,1,1.0,1,3,-1.0,1,0,1,30
202300035020,4,2,3.0,2,1,-1.0,2,0,1,50
202300035021,4,2,0.0,1,1,-1.0,1,0,1,30
202300035022,3,2,2.0,1,1,-1.0,1,0,1,30
202300035023,4,1,1.0,1,1,-1.0,1,0,1,50
202300035023,4,1,1.0,2,1,-1.0,1,0,1,50
202300035024,4,2,2.0,1,1,-1.0,1,0,1,50
202300035025,3,2,2.0,1,1,-1.0,1,0,1,50
202300035026,4,2,2.0,1,1,-1.0,1,0,1,50
202300035026,4,1,1.0,1,1,-1.0,1,0,1,30
202300035027,4,2,2.0,1,1,-1.0,2,0,1,50
202300035028,4,3,4.0,1,1,-1.0,1,5,1,50
202300035028,4,-1,2.0,1,2,-1.0,1,5,1,50
202300035029,3,2,2.0,1,1,-1.0,1,0,1,70
202300035030,4,2,2.0,2,1,-1.0,1,5,1,50
202300035030,4,3,4.0,1,1,-1.0,1,2,1,50
202300035031,4,2,2.0,1,1,-1.0,1,0,1,50
202300035032,2,3,4.0,1,1,-1.0,1,0,1,50
202300035033,7,2,2.0,1,1,-1.0,1,0,1,50
202300035034,3,2,2.0,1,1,-1.0,2,0,8,70
202300035035,3,2,2.0,1,1,-1.0,1,0,1,80
202300035035,3,2,2.0,1,1,7.0,1,0,1,80
202300035036,3,2,2.0,1,1,-1.0,2,0,1,80
202300035037,3,2,0.0,1,1,0.0,1,8,1,70
202300035038,2,4,4.0,2,2,-1.0,1,5,1,50
202300035038,2,2,4.0,2,1,-1.0,1,5,1,50
202300035039,4,2,2.0,1,1,-1.0,1,0,1,50
202300035040,4,2,2.0,1,1,-1.0,2,0,1,50
202300035041,4,2,4.0,1,1,-1.0,1,4,6,25
202300035042,4,3,3.0,1,1,-1.0,1,5,6,50
202300035042,4,2,2.0,1,1,-1.0,1,5,6,50
202300035043,4,2,3.0,1,1,-1.0,1,0,1,50
202300035044,4,1,1.0,1,1,-1.0,2,0,1,30
202300035045,1,2,4.0,1,1,-1.0,1,0,1,90
202300035046,4,2,2.0,2,1,-1.0,1,0,1,50
202300035046,4,2,2.0,1,1,-1.0,1,0,8,50
202300035047,1,1,3.0,1,1,-1.0,1,0,6,90
202300035048,4,1,2.0,2,3,-1.0,1,9,1,50
202300035049,2,-1,4.0,1,1,-1.0,1,0,1,90
202300035050,4,2,2.0,1,2,-1.0,1,5,6,30
202300035050,4,2,3.0,1,1,-1.0,1,0,6,30
202300035051,4,2,2.0,1,1,-1.0,1,0,1,50
202300035052,7,2,2.0,1,1,-1.0,1,0,1,50
202300035053,4,-1,0.0,2,1,-1.0,1,0,1,50
202300035054,4,2,2.0,1,1,-1.0,1,0,1,50
202300035055,2,3,4.0,1,1,-1.0,1,0,1,50
202300035056,3,2,2.0,2,1,-1.0,2,0,1,50
202300035057,4,2,4.0,1,1,-1.0,1,0,1,50
202300035058,3,-1,-1.0,-1,-1,-1.0,2,-1,-1,-1
202300035058,3,2,1.0,1,1,-1.0,2,5,1,50
202300035059,4,2,4.0,1,1,-1.0,1,0,1,50
202300035060,3,3,4.0,1,1,-1.0,2,0,8,90
202300035061,4,3,2.0,2,1,-1.0,1,0,1,50
202300035062,3,2,2.0,4,1,-1.0,1,0,1,50
202300035063,4,2,2.0,1,1,-1.0,2,5,1,50
202300035063,4,3,4.0,1,1,-1.0,2,5,1,50
202300035064,4,2,4.0,1,1,-1.0,1,0,1,50
202300035065,4,3,4.0,1,1,-1.0,1,0,1,50
202300035066,4,-1,4.0,1,1,-1.0,1,0,1,50
202300035067,4,2,2.0,1,1,-1.0,1,5,1,50
202300035067,4,2,2.0,1,1,-1.0,1,5,5,50
202300035068,4,2,2.0,2,1,-1.0,1,0,1,50
202300035069,3,2,4.0,1,1,-1.0,1,0,1,50
202300035070,4,1,2.0,1,2,-1.0,1,5,1,50
202300035071,6,-1,-1.0,1,1,-1.0,1,0,1,30
202300035072,3,2,2.0,2,1,-1.0,1,0,1,50
202300035073,3,1,1.0,1,3,-1.0,1,0,1,50
202300035074,3,2,2.0,1,1,-1.0,2,5,1,50
202300035075,4,-1,1.0,1,1,-1.0,1,0,1,30
202300035076,3,3,6.0,1,1,-1.0,1,5,1,-1
202300035076,3,2,4.0,1,1,-1.0,1,5,1,70
202300035077,3,2,2.0,1,1,5.5,1,0,1,50
202300035078,4,2,3.0,1,1,-1.0,1,0,1,50
202300035078,4,2,0.0,1,1,-1.0,1,0,1,50
202300035079,4,2,2.0,1,1,-1.0,2,0,1,50
202300035080,4,1,1.0,1,1,-1.0,1,4,6,50
202300035081,4,3,7.0,1,1,-1.0,1,0,5,50
202300035082,3,3,2.0,2,1,-1.0,1,0,1,50
202300035083,4,2,4.0,1,2,-1.0,1,9,5,50
202300035084,4,2,2.0,1,4,-1.0,3,0,1,50
202300035085,4,1,2.0,1,1,-1.0,1,0,3,50
202300035086,4,2,3.0,1,2,-1.0,2,9,1,50
202300035087,3,-1,2.0,2,1,-1.0,1,0,1,70
202300035088,4,2,4.0,1,1,-1.0,1,0,1,50
202300035089,4,1,3.0,1,1,-1.0,1,0,1,30
202300035089,4,1,-1.0,1,1,-1.0,1,0,1,30
202300035090,4,2,2.0,1,1,-1.0,2,0,1,50
202300035091,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300035091,4,2,2.0,2,1,-1.0,1,0,1,30
202300035092,4,2,2.0,1,1,-1.0,1,0,1,30
202300035092,4,2,2.0,1,1,-1.0,1,0,1,50
202300035093,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300035093,4,1,3.0,1,1,-1.0,1,0,1,30
202300035094,7,3,4.0,1,1,-1.0,1,0,1,50
202300035095,4,2,-1.0,1,1,-1.0,1,0,1,-1
202300035095,4,2,4.0,1,1,-1.0,1,0,1,20
202300035096,7,3,5.0,1,1,-1.0,1,5,1,50
202300035096,7,1,3.0,1,1,-1.0,1,5,1,50
202300035097,4,2,-1.0,1,1,-1.0,1,0,1,-1
202300035097,4,2,1.0,1,1,-1.0,1,0,1,50
202300035098,4,1,2.0,1,1,-1.0,1,0,1,50
202300035098,4,2,2.0,1,1,-1.0,1,0,1,50
202300035099,4,1,3.0,1,1,-1.0,1,0,1,30
202300035100,4,2,2.0,2,1,-1.0,1,0,1,30
202300035101,4,1,1.0,1,1,-1.0,2,0,8,50
202300035101,4,1,1.0,1,1,-1.0,2,0,4,50
202300035102,4,1,1.0,2,1,-1.0,1,8,1,30
202300035103,4,2,2.0,1,1,-1.0,2,0,1,30
202300035104,4,2,2.0,1,1,-1.0,2,0,1,30
202300035105,4,1,1.0,1,1,-1.0,1,0,1,30
202300035105,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300035106,3,2,2.0,1,1,-1.0,2,5,1,50
202300035106,3,1,1.0,1,1,-1.0,2,0,1,50
202300035107,4,3,3.0,1,1,-1.0,1,0,1,30
202300035107,4,1,2.0,1,3,-1.0,1,0,1,30
202300035108,4,-1,2.0,2,1,-1.0,2,0,1,80
202300035109,4,-1,2.0,1,1,-1.0,1,0,1,30
202300035109,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300035110,3,2,3.0,1,3,-1.0,2,5,1,50
202300035111,4,2,2.0,1,1,-1.0,2,5,1,30
202300035112,4,1,1.0,1,1,-1.0,1,0,1,30
202300035112,4,2,3.0,1,1,-1.0,1,0,1,30
202300035113,3,2,2.0,1,3,-1.0,8,0,1,50
202300035114,3,3,2.0,2,1,-1.0,2,0,3,110
202300035115,4,1,1.0,1,1,-1.0,1,0,1,30
202300035116,4,1,2.0,1,1,-1.0,2,0,1,50
202300035117,4,1,4.0,1,1,-1.0,1,0,5,30
202300035117,4,1,3.0,1,1,-1.0,1,0,5,30
202300035118,4,3,6.0,1,1,-1.0,1,0,1,50
202300035119,4,-1,-1.0,1,1,-1.0,1,0,1,-1
202300035119,4,2,2.0,1,1,-1.0,1,0,1,50
202300035120,4,2,2.0,1,1,-1.0,2,0,1,70
202300035121,4,2,2.0,2,1,-1.0,2,0,1,50
202300035122,4,-1,0.0,1,1,-1.0,1,9,8,50
202300035123,4,1,1.0,1,1,-1.0,1,0,1,30
202300035124,3,2,3.0,1,1,-1.0,2,0,1,80
202300035124,3,2,2.0,1,2,-1.0,2,0,1,80
202300035125,2,3,5.0,1,1,-1.0,2,0,1,50
202300035126,4,2,4.0,1,1,-1.0,2,0,1,50
202300035127,7,3,1.0,1,1,-1.0,2,0,1,50
202300035128,7,2,2.0,1,1,-1.0,2,0,1,50
202300035129,4,-1,4.0,1,1,-1.0,2,0,1,30
202300035130,3,2,2.0,2,2,-1.0,2,0,1,70
202300035131,4,2,2.0,1,1,-1.0,2,0,8,50
202300035132,4,3,2.0,1,1,-1.0,5,5,1,50
202300035132,4,1,1.0,1,1,-1.0,5,5,1,50
202300035133,3,3,4.0,1,1,-1.0,2,0,1,70
202300035134,3,1,2.0,2,1,-1.0,2,0,3,110
202300035135,3,2,2.0,1,1,-1.0,2,0,1,50
202300035135,3,3,4.0,1,1,-1.0,2,0,1,50
202300035136,3,2,2.0,1,1,-1.0,2,0,1,50
202300035136,3,2,4.0,1,1,-1.0,2,0,1,50
202300035137,3,2,2.0,1,1,-1.0,2,0,8,70
202300035138,4,2,2.0,2,1,-1.0,2,0,5,50
202300035139,4,2,2.0,1,1,-1.0,2,0,1,50
202300035140,3,3,4.0,1,1,-1.0,1,0,1,90
202300035141,4,3,2.0,1,1,-1.0,1,0,1,50
202300035142,3,2,3.0,1,1,-1.0,1,0,1,90
202300035143,3,2,3.0,1,1,-1.0,1,0,1,50
202300035144,4,1,3.0,1,1,-1.0,1,0,1,50
202300035145,4,2,2.0,1,1,-1.0,1,0,1,30
202300035145,4,2,2.0,1,1,-1.0,1,0,1,50
202300035146,3,2,2.0,2,1,-1.0,1,0,1,50
202300035147,4,1,4.0,1,1,-1.0,1,1,1,70
202300035148,4,1,1.0,1,1,-1.0,1,-1,5,30
202300035149,4,2,3.0,1,1,-1.0,2,0,1,30
202300035149,4,4,2.0,1,1,-1.0,2,0,1,30
202300035150,4,3,4.0,1,1,-1.0,1,0,1,30
202300035150,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300035151,4,1,3.0,1,1,-1.0,1,0,1,50
202300035152,4,1,1.0,1,1,-1.0,1,6,1,-1
202300035153,4,1,1.0,1,2,-1.0,1,0,1,30
202300035153,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300035154,4,1,-1.0,1,1,-1.0,2,0,1,-1
202300035154,4,1,1.0,1,2,-1.0,2,0,1,30
202300035155,4,2,2.0,1,1,-1.0,2,0,1,50
202300035156,4,2,2.0,1,1,-1.0,2,0,1,50
202300035156,4,1,-1.0,1,1,-1.0,2,0,1,-1
202300035157,4,-1,-1.0,1,1,-1.0,1,8,1,-1
202300035157,4,1,1.0,2,1,-1.0,1,8,1,50
202300035158,4,1,-1.0,1,1,-1.0,2,0,1,-1
202300035158,4,1,1.0,2,1,-1.0,2,0,1,30
202300035159,4,1,3.0,1,1,-1.0,2,0,1,30
202300035159,4,3,8.0,1,1,-1.0,2,0,1,30
202300035160,4,1,1.0,1,1,-1.0,2,-1,5,30
202300035160,4,1,-1.0,1,1,-1.0,2,-1,5,-1
202300035161,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300035161,4,1,1.0,1,1,-1.0,1,0,1,30
202300035162,4,1,2.0,1,1,-1.0,1,0,1,30
202300035162,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300035163,4,2,5.0,1,1,-1.0,2,-1,6,30
202300035163,4,1,1.0,2,1,-1.0,2,-1,6,30
202300035164,4,2,2.0,1,1,-1.0,2,0,1,50
202300035165,2,3,4.0,1,1,-1.0,2,0,1,50
202300035166,3,2,2.0,1,1,-1.0,1,0,1,50
202300035166,3,2,2.0,1,1,-1.0,1,0,1,-1
202300035167,3,3,4.0,1,1,-1.0,2,5,1,30
202300035167,3,2,2.0,1,1,-1.0,2,5,1,-1
202300035168,3,2,3.0,1,1,-1.0,1,5,1,50
202300035168,3,2,2.0,1,1,-1.0,1,0,1,-1
202300035169,3,2,2.0,1,1,-1.0,1,0,1,50
202300035169,3,1,2.0,1,1,-1.0,1,0,1,-1
202300035170,4,2,2.0,1,1,-1.0,1,0,1,50
202300035171,3,2,2.0,1,1,-1.0,2,0,1,50
202300035172,4,-1,2.0,1,1,-1.0,1,0,1,50
202300035172,4,1,1.0,1,1,-1.0,1,0,1,50
202300035173,3,2,2.0,1,1,-1.0,1,0,1,50
202300035174,4,2,2.0,1,1,-1.0,2,0,1,50
202300035175,3,1,2.0,1,1,-1.0,1,0,1,50
202300035175,3,2,2.0,1,1,-1.0,1,0,1,50
202300035176,3,2,2.0,1,1,-1.0,1,0,1,50
202300035177,3,2,2.0,1,1,-1.0,2,0,1,50
202300035178,3,3,4.0,1,1,-1.0,2,0,1,50
202300035179,3,3,2.0,1,1,-1.0,1,0,1,50
202300035180,2,3,4.0,1,1,-1.0,2,0,1,110
202300035181,3,2,2.0,1,1,-1.0,2,5,1,50
202300035181,3,2,2.0,1,2,-1.0,2,5,1,50
202300035182,1,3,3.0,1,2,14.0,7,0,1,110
202300035183,3,2,2.0,1,1,-1.0,2,0,1,70
202300035184,1,1,2.0,2,3,-1.0,1,0,1,110
202300035185,1,1,2.0,2,2,-1.0,2,0,1,70
202300035186,1,3,2.0,1,1,10.0,2,0,1,110
202300035187,1,1,3.0,1,1,-1.0,2,3,1,50
202300035188,1,1,3.0,1,1,-1.0,2,0,2,110
202300035189,1,3,6.0,1,1,-1.0,2,0,1,130
202300035190,2,3,6.0,1,1,-1.0,2,0,1,70
202300035191,1,3,2.0,1,1,-1.0,1,0,1,70
202300035192,1,-1,3.0,1,1,-1.0,2,0,1,110
202300035193,1,3,6.0,1,1,-1.0,1,0,1,110
202300035194,1,1,2.0,3,2,-1.0,2,2,1,70
202300035195,1,3,4.0,1,1,-1.0,2,1,1,90
202300035196,1,3,4.0,2,3,-1.0,3,0,1,70
202300035197,2,3,6.0,1,1,-1.0,2,0,1,90
202300035198,4,2,2.0,1,1,-1.0,1,8,1,30
202300035199,2,2,2.0,1,3,-1.0,1,9,1,50
202300035200,4,2,2.0,1,1,-1.0,1,0,1,50
202300035201,3,2,2.0,1,1,-1.0,1,0,1,50
202300035202,2,3,2.0,1,1,-1.0,1,0,1,50
202300035202,2,1,1.0,1,1,-1.0,1,0,1,50
202300035203,2,1,0.0,2,2,-1.0,1,9,1,50
202300035203,2,1,1.0,2,2,-1.0,1,2,1,50
202300035204,3,-1,-1.0,1,1,-1.0,1,0,8,30
202300035205,4,2,2.0,1,1,-1.0,1,0,1,50
202300035206,3,2,2.0,1,1,-1.0,2,0,1,50
202300035207,4,2,2.0,1,1,-1.0,2,0,1,50
202300035208,4,2,2.0,1,1,-1.0,1,0,1,50
202300035209,7,2,2.0,1,1,-1.0,2,0,3,80
202300035209,7,2,2.0,2,4,-1.0,2,0,3,80
202300035210,3,2,2.0,2,1,-1.0,1,0,1,70
202300035211,3,2,2.0,1,1,-1.0,1,0,1,50
202300035212,3,2,2.0,1,1,-1.0,2,0,1,90
202300035212,3,1,2.0,1,3,-1.0,2,9,1,90
202300035213,7,1,2.0,1,1,-1.0,2,0,1,30
202300035214,4,3,4.0,1,1,-1.0,2,0,1,30
202300035214,4,2,2.0,1,1,-1.0,2,0,8,30
202300035215,4,2,0.0,1,1,-1.0,1,0,1,30
202300035215,4,2,0.0,1,1,-1.0,1,5,1,30
202300035216,3,1,-1.0,1,2,-1.0,2,5,1,50
202300035216,3,1,-1.0,1,3,-1.0,2,5,1,50
202300035217,3,2,2.0,1,1,-1.0,2,9,8,50
202300035218,4,2,2.0,1,1,-1.0,1,0,1,50
202300035219,2,3,4.0,1,1,-1.0,2,0,3,110
202300035220,4,2,2.0,2,1,-1.0,2,0,8,50
202300035221,4,2,2.0,1,1,-1.0,1,0,1,30
202300035222,4,1,1.0,1,3,-1.0,8,0,1,50
202300035223,4,2,2.0,1,1,-1.0,1,0,1,30
202300035223,4,1,2.0,1,1,-1.0,1,0,1,30
202300035224,4,1,1.0,1,1,-1.0,1,0,1,50
202300035224,4,2,2.0,1,2,-1.0,1,9,1,70
202300035225,4,2,4.0,1,3,-1.0,2,0,4,50
202300035225,4,2,0.0,1,3,-1.0,2,0,4,50
202300035226,4,2,2.0,1,1,-1.0,1,0,1,50
202300035227,3,2,2.0,1,1,-1.0,1,0,1,50
